,idx,platform,head,review,description,image,url,course
727,727,coursera,Fundamentals of Project Planning and Management,10K reviews,"Skills you'll gain: Planning, Project Planning, Earned Value Management, Stakeholder Management, Risk Management, Project Management, Project Scoping, Milestones (Project Management), Project Schedules, Risk Analysis, Dependency Analysis, Agile Methodology, Kanban Principles",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/c0/f03b80bb7311e4a5f827cf3ce5bc88/PMMOOCImage.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/uva-darden-project-management,Project Management
728,728,coursera,Construction Management Fundamentals,71 reviews,"Skills you'll gain: Construction Management, Bidding, Construction Estimating, Value Engineering, Project Controls, Construction, Project Closure, Project Schedules, Energy and Utilities, Cost Estimation, Construction Engineering, Commercial Construction, Risk Management, Leadership and Management, Project Management Life Cycle, Architecture and Construction, Engineering Management, Leadership Studies, Project Management, Leadership Development",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/b2/9e756521904ff59d5c285732f1e495/Copy-of-Coursera_Logo_1200x1200_TEMPLATE.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/specializations/construction-management-fundamentals,Project Management
729,729,coursera,Business Foundations,26K reviews,"Skills you'll gain: Operations Management, Return On Investment, Operational Efficiency, Financial Statements, Financial Statement Analysis, Finance, Human Capital, Go To Market Strategy, Process Analysis, Branding, Process Management, People Management, Financial Reporting, Capital Budgeting, Financial Accounting, Financial Modeling, Marketing, Marketing Planning, Peer Review, Corporate Finance",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/phoenixassets/wharton-business-foundations/wharton-business-foundations-logo.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/specializations/wharton-business-foundations,Project Management
767,767,coursera,Financial Analysis - Skills for Success,430 reviews,"Skills you'll gain: Financial Statements, Financial Statement Analysis, Financial Forecasting, Financial Accounting, Variance Analysis, Financial Analysis, Income Statement, Balance Sheet, Performance Measurement, Management Accounting, Return On Investment, Revenue Forecasting, Cash Flow Forecasting, Financial Management, Cost Management, Financial Data, Budgeting, Finance, Accounting, Business Valuation",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/52/3d00f73ee244159671c8ec008f5012/Gies_Coursera-icon.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/specializations/financial-analysis-skills-for-success,Financial & Investment Analysis
768,768,coursera,"Python for Data Science, AI & Development",42K reviews,"Skills you'll gain: Jupyter, Python Programming, Data Structures, Web Scraping, Data Manipulation, Programming Principles, Pandas (Python Package), Computer Programming, Object Oriented Programming (OOP), Restful API, NumPy, Application Programming Interface (API), Data Analysis, Data Import/Export, File Management",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/fc/c1b8dfbac740999b6256aca490de43/Python-Image.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50,https://www.coursera.org/learn/python-for-applied-data-science-ai,Financial & Investment Analysis
769,769,coursera,Business and Financial Modeling,11K reviews,"Skills you'll gain: Risk Modeling, Financial Statements, Probability Distribution, Mathematical Modeling, Statistical Modeling, Portfolio Management, Regression Analysis, Business Modeling, Financial Modeling, Strategic Decision-Making, Risk Management, Presentations, Decision Making, Data Visualization, Microsoft PowerPoint, Predictive Modeling, Investment Management, Spreadsheet Software, Google Sheets, Microsoft Excel",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/d9/396b60b32c11e595760b3f021227e6/B_FModelingSpecializationThumbnail.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50,https://www.coursera.org/specializations/wharton-business-financial-modeling,Financial & Investment Analysis
770,770,coursera,Investment Management,7.6K reviews,"Skills you'll gain: Portfolio Management, Wealth Management, Risk Management, Investment Management, Financial Market, Business Risk Management, Capital Markets, Risk Analysis, Asset Management, Performance Measurement, Investments, Market Dynamics, Environmental Social And Corporate Governance (ESG), Financial Planning, Finance, Equities, Performance Analysis, Financial Policy, FinTech, Economics",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/67/bd98c0b5a811e59eaffdd1e3640396/geneva_thumb.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50,https://www.coursera.org/specializations/investment-management,Financial & Investment Analysis
771,771,coursera,Fundamentals of Financial Analysis,52 reviews,"Skills you'll gain: Financial Statement Analysis, Financial Analysis, Financial Statements, Balance Sheet, Financial Reporting, Income Statement, Return On Investment, Accounting, Investments, Cash Flows, Asset Management",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/18/84ae8afbab4becac3260ae62deeb1b/nick-chong-N__BnvQ_w18-unsplash.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50,https://www.coursera.org/learn/fundamentals-of-financial-analysis,Financial & Investment Analysis
772,772,coursera,Investment Banking: Financial Analysis and Valuation,177 reviews,"Skills you'll gain: Financial Statement Analysis, Investment Banking, Financial Forecasting, Business Valuation, Financial Analysis, Financial Modeling, Mergers & Acquisitions, Income Statement, Balance Sheet, Corporate Finance, Forecasting, Cash Flows, Benchmarking, Spreadsheet Software",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/9d/f3d2aeb4ba4440909b18cd91dec953/Gies_Coursera-icon.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50,https://www.coursera.org/learn/investment-banking-financial-analysis-valuation,Financial & Investment Analysis
773,773,coursera,Introduction to Financial Accounting,8.4K reviews,"Skills you'll gain: Financial Statements, Financial Statement Analysis, Financial Reporting, Financial Accounting, Balance Sheet, Accrual Accounting, Financial Analysis, Accounting, Cash Flows, Income Statement, Bookkeeping, Revenue Recognition, Depreciation",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b5/edc5c0e99011e6920bd9039f8ce9e5/Accounting_Coursera_Course_Thumb.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/wharton-accounting,Financial & Investment Analysis
774,774,coursera,Investment and Portfolio Management,2.6K reviews,"Skills you'll gain: Portfolio Management, Financial Market, Investments, Securities (Finance), Financial Systems, Securities Trading, Asset Management, Behavioral Economics, Capital Markets, Investment Management, Equities, Performance Measurement, Wealth Management, Finance, Financial Services, Performance Analysis, Risk Management, Return On Investment, Market Liquidity, Derivatives",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/bd/77e7205b4d11e6bab7370f8742cafd/Stocks3Thumb.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/specializations/investment-portolio-management,Financial & Investment Analysis
775,775,coursera,Finance & Quantitative Modeling for Analysts,17K reviews,"Skills you'll gain: Return On Investment, Financial Reporting, Capital Budgeting, Financial Statements, Financial Modeling, Mathematical Modeling, Statistical Modeling, Regression Analysis, Business Modeling, Income Statement, Financial Analysis, Risk Analysis, Cash Flows, Business Mathematics, Financial Planning, Corporate Finance, Predictive Analytics, Spreadsheet Software, Google Sheets, Microsoft Excel",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/28/3d88b3745e4072901d6db7fb8d2f9c/financeModeling_specialization_coursera.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/specializations/finance-quantitative-modeling-analysts,Financial & Investment Analysis
776,776,coursera,Financial Markets,31K reviews,"Skills you'll gain: Investment Banking, Risk Management, Financial Market, Financial Regulation, Financial Services, Finance, Business Risk Management, Securities (Finance), Financial Policy, Enterprise Risk Management (ERM), Capital Markets, Behavioral Economics, Banking, Corporate Finance, Governance, Investments, Insurance, Underwriting, Derivatives, Market Dynamics",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a1/4a6819ac4e443a9b9c2a737c42f461/Financial-Markets-2017---Square.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/financial-markets-global,Financial & Investment Analysis
777,777,coursera,Google Cybersecurity,54K reviews,"Skills you'll gain: Threat Modeling, Network Security, Incident Response, Vulnerability Management, Computer Security Incident Management, Hardening, Intrusion Detection and Prevention, Cyber Threat Intelligence, Threat Management, Cyber Attacks, Cybersecurity, Network Protocols, Cloud Security, Vulnerability Assessments, Bash (Scripting Language), Debugging, Linux, Interviewing Skills, Python Programming, SQL",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/30/c7103ea24f40a19ef89f60d25a40f2/Christopher.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop&crop=faces,https://www.coursera.org/professional-certificates/google-cybersecurity,Financial & Investment Analysis
778,778,coursera,Google Data Analytics,171K reviews,"Skills you'll gain: Data Storytelling, Rmarkdown, Data Literacy, Data Visualization, Data Presentation, Data Ethics, Data Cleansing, Interactive Data Visualization, Data Validation, Ggplot2, Tableau Software, Sampling (Statistics), Presentations, Spreadsheet Software, Data Analysis, Data Visualization Software, Stakeholder Communications, LinkedIn, Interviewing Skills, Applicant Tracking Systems",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/65/26a1aee9b64fa1ad29132d5a87da64/Emily.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop&crop=faces,https://www.coursera.org/professional-certificates/google-data-analytics,Financial & Investment Analysis
779,779,coursera,"Financial Analysis: Portfolios, Risks, Strategic Decisions",122 reviews,"Skills you'll gain: Portfolio Management, Investment Management, Risk Management, Financial Management, Finance, Financial Market, Investments, Financial Planning, Financial Analysis, Asset Management, Risk Analysis, Financial Forecasting, Business Valuation, Market Dynamics, Quantitative Research",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/2c/2c9353f930452f9210c05c309f66e8/BATCH-6-1200X1200-2-.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/financial-analysis-portfolios-risks-strategic-decisions,Financial & Investment Analysis
780,780,coursera,Google Project Management:,131K reviews,"Skills you'll gain: Quality Management, Project Management Life Cycle, Requirements Analysis, Project Scoping, Project Closure, Project Management, Project Planning, Agile Project Management, Continuous Improvement Process, Project Controls, Backlogs, Stakeholder Communications, Milestones (Project Management), Quality Assessment, Team Management, Agile Methodology, Project Documentation, Change Management, Interviewing Skills, Applicant Tracking Systems",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/c5/be54f7d5254653aeadd182dc2c3d93/brittany.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop&crop=faces,https://www.coursera.org/professional-certificates/google-project-management,Financial & Investment Analysis
781,781,coursera,Financial Statement Analysis,689 reviews,"Skills you'll gain: Reconciliation, Financial Statements, Financial Statement Analysis, Income Statement, Balance Sheet, Financial Analysis, Accounting, Analysis, Cash Flows, Sales Tax, Equities, Payroll",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/aa/f40077332d4c27b5a949d0e6774211/pexels-fauxels-3183197-1024x683.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/learn/financial-statement-analysis,Financial & Investment Analysis
782,782,coursera,Financial Engineering and Risk Management,381 reviews,"Skills you'll gain: Portfolio Management, Derivatives, Financial Market, Securities (Finance), Investment Management, Financial Systems, Asset Management, Credit Risk, Actuarial Science, Mortgage Loans, Mathematical Modeling, Applied Mathematics, Financial Trading, Financial Modeling, Risk Modeling, Financial Services, Regression Analysis, Market Liquidity, Capital Markets, Statistical Methods",https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/b9/0c619aede341858f59410b70c1178a/shutterstock_1923576143-1-.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop,https://www.coursera.org/specializations/financialengineering,Financial & Investment Analysis
